year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5108624,270,Highland,Rogart Primary School,Primary,trend,Pupil Numbers,22,
2021,5108624,270,Highland,Rogart Primary School,Primary,trend,Teacher Numbers (FTE),2.9,
2021,5108624,270,Highland,Rogart Primary School,Primary,trend,Pupil Teacher Ratio,7.6,
2021,5108624,270,Highland,Rogart Primary School,Primary,trend,Average Class,11,
2022,5108624,270,Highland,Rogart Primary School,Primary,trend,Pupil Numbers,21,
2022,5108624,270,Highland,Rogart Primary School,Primary,trend,Teacher Numbers (FTE),3.5,
2022,5108624,270,Highland,Rogart Primary School,Primary,trend,Pupil Teacher Ratio,5.9,
2022,5108624,270,Highland,Rogart Primary School,Primary,trend,Average Class,10.5,
2022,5108624,270,Highland,Rogart Primary School,Primary,sex,Female,40-50%,
2022,5108624,270,Highland,Rogart Primary School,Primary,sex,Male,50-60%,
2022,5108624,270,Highland,Rogart Primary School,Primary,stage,P1,28.6%,
2022,5108624,270,Highland,Rogart Primary School,Primary,stage,P2,c,c
2022,5108624,270,Highland,Rogart Primary School,Primary,stage,P3,c,c
2022,5108624,270,Highland,Rogart Primary School,Primary,stage,P4,c,c
2022,5108624,270,Highland,Rogart Primary School,Primary,stage,P5,23.8%,
2022,5108624,270,Highland,Rogart Primary School,Primary,stage,P6,c,c
2022,5108624,270,Highland,Rogart Primary School,Primary,stage,P7,c,c
2022,5108624,270,Highland,Rogart Primary School,Primary,additional_support_needs,ASN,50-60%,
2022,5108624,270,Highland,Rogart Primary School,Primary,additional_support_needs,No ASN,40-50%,
2022,5108624,270,Highland,Rogart Primary School,Primary,english_additional_language,EAL,0-10%,
2022,5108624,270,Highland,Rogart Primary School,Primary,english_additional_language,No EAL,90+%,
2022,5108624,270,Highland,Rogart Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5108624,270,Highland,Rogart Primary School,Primary,deprivation,SIMD Q1,0-10%,
2022,5108624,270,Highland,Rogart Primary School,Primary,deprivation,SIMD Q2,10-20%,
