year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5145422,270,Highland,Deshar Primary School,Primary,trend,Pupil Numbers,36,
2021,5145422,270,Highland,Deshar Primary School,Primary,trend,Teacher Numbers (FTE),2.6,
2021,5145422,270,Highland,Deshar Primary School,Primary,trend,Pupil Teacher Ratio,13.8,
2021,5145422,270,Highland,Deshar Primary School,Primary,trend,Average Class,18,
2022,5145422,270,Highland,Deshar Primary School,Primary,trend,Pupil Numbers,37,
2022,5145422,270,Highland,Deshar Primary School,Primary,trend,Teacher Numbers (FTE),2.6,
2022,5145422,270,Highland,Deshar Primary School,Primary,trend,Pupil Teacher Ratio,14.2,
2022,5145422,270,Highland,Deshar Primary School,Primary,trend,Average Class,18.5,
2022,5145422,270,Highland,Deshar Primary School,Primary,sex,Female,50-60%,
2022,5145422,270,Highland,Deshar Primary School,Primary,sex,Male,40-50%,
2022,5145422,270,Highland,Deshar Primary School,Primary,stage,P1,29.7%,
2022,5145422,270,Highland,Deshar Primary School,Primary,stage,P2,21.6%,
2022,5145422,270,Highland,Deshar Primary School,Primary,stage,P3,13.5%,
2022,5145422,270,Highland,Deshar Primary School,Primary,stage,P4,c,c
2022,5145422,270,Highland,Deshar Primary School,Primary,stage,P5,c,c
2022,5145422,270,Highland,Deshar Primary School,Primary,stage,P6,13.5%,
2022,5145422,270,Highland,Deshar Primary School,Primary,stage,P7,c,c
2022,5145422,270,Highland,Deshar Primary School,Primary,additional_support_needs,ASN,30-40%,
2022,5145422,270,Highland,Deshar Primary School,Primary,additional_support_needs,No ASN,60-70%,
2022,5145422,270,Highland,Deshar Primary School,Primary,english_additional_language,EAL,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,english_additional_language,No EAL,90+%,
2022,5145422,270,Highland,Deshar Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,deprivation,SIMD Q1,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,deprivation,SIMD Q2,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,deprivation,SIMD Q3,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,deprivation,SIMD Q4,90+%,
2022,5145422,270,Highland,Deshar Primary School,Primary,deprivation,SIMD Q5,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,ethnicity,Ethnicity Not Known,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,ethnicity,Ethnic Minority,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,ethnicity,White UK,80-90%,
2022,5145422,270,Highland,Deshar Primary School,Primary,ethnicity,White Other,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,urban_rural,Urban Rural Not Known,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,urban_rural,Rural,90+%,
2022,5145422,270,Highland,Deshar Primary School,Primary,urban_rural,Small Town,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,urban_rural,Urban,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,gaelic,Taught in Gaelic,0-10%,
2022,5145422,270,Highland,Deshar Primary School,Primary,gaelic,Not Taught in Gaelic,90+%,
2022,5145422,270,Highland,Deshar Primary School,Primary,free_school_meals,FSM,80-90%,
2022,5145422,270,Highland,Deshar Primary School,Primary,free_school_meals,No FSM,10-20%,
