year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Numbers,48,
2021,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Teacher Numbers (FTE),4.2,
2021,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Teacher Ratio,11.3,
2021,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Average Class,16,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Numbers,48,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Teacher Numbers (FTE),5.2,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Teacher Ratio,9.2,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Average Class,16,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,sex,Female,50-60%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,sex,Male,40-50%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,stage,P1,14.6%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,stage,P2,10.4%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,stage,P3,c,c
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,stage,P4,25%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,stage,P5,14.6%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,stage,P6,20.8%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,stage,P7,c,c
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,additional_support_needs,ASN,30-40%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,additional_support_needs,No ASN,60-70%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,english_additional_language,EAL,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,english_additional_language,No EAL,90+%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,deprivation,SIMD Q1,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,deprivation,SIMD Q2,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,deprivation,SIMD Q3,90+%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,deprivation,SIMD Q4,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,deprivation,SIMD Q5,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,ethnicity,Ethnicity Not Known,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,ethnicity,Ethnic Minority,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,ethnicity,White UK,90+%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,ethnicity,White Other,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,urban_rural,Urban Rural Not Known,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,urban_rural,Rural,90+%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,urban_rural,Small Town,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,urban_rural,Urban,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,gaelic,Taught in Gaelic,0-10%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,gaelic,Not Taught in Gaelic,90+%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,free_school_meals,FSM,70-80%,
2022,5107725,270,Highland,Bonar Bridge Primary School,Primary,free_school_meals,No FSM,20-30%,
2020,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Numbers,34,
2020,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Teacher Numbers (FTE),4.5,
2020,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Teacher Ratio,7.5,
2020,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Average Class,11.3,
2019,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Numbers,43,
2019,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Teacher Numbers (FTE),5,
2019,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Teacher Ratio,8.7,
2019,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Average Class,14.3,
2018,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Numbers,38,
2018,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Teacher Numbers (FTE),4.2,
2018,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Teacher Ratio,9,
2018,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Average Class,12.7,
2017,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Numbers,38,
2017,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Teacher Numbers (FTE),2.8,
2017,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Teacher Ratio,13.4,
2017,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Average Class,19,
2016,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Numbers,37,
2016,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Teacher Numbers (FTE),3.5,
2016,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Teacher Ratio,10.6,
2016,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Average Class,18.5,
2015,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Numbers,53,
2015,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Teacher Numbers (FTE),4.6,
2015,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Teacher Ratio,11.5,
2015,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Average Class,13.3,
2014,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Numbers,54,
2014,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Teacher Numbers (FTE),4.1,
2014,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Teacher Ratio,13,
2014,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Average Class,18,
2013,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Numbers,52,
2013,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Teacher Numbers (FTE),3.8,
2013,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Teacher Ratio,13.7,
2013,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Average Class,17.3,
2012,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Numbers,53,
2012,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Teacher Numbers (FTE),3.8,
2012,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Pupil Teacher Ratio,13.9,
2012,5107725,270,Highland,Bonar Bridge Primary School,Primary,trend,Average Class,17.7,
