year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,38,
2021,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),4.8,
2021,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,7.9,
2021,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,12.7,
2022,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,39,
2022,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),3.9,
2022,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,10,
2022,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,13,
2022,5128323,270,Highland,Staffin Primary School,Primary,sex,Female,40-50%,
2022,5128323,270,Highland,Staffin Primary School,Primary,sex,Male,50-60%,
2022,5128323,270,Highland,Staffin Primary School,Primary,stage,P1,c,c
2022,5128323,270,Highland,Staffin Primary School,Primary,stage,P2,c,c
2022,5128323,270,Highland,Staffin Primary School,Primary,stage,P3,17.9%,
2022,5128323,270,Highland,Staffin Primary School,Primary,stage,P4,17.9%,
2022,5128323,270,Highland,Staffin Primary School,Primary,stage,P5,15.4%,
2022,5128323,270,Highland,Staffin Primary School,Primary,stage,P6,17.9%,
2022,5128323,270,Highland,Staffin Primary School,Primary,stage,P7,15.4%,
2022,5128323,270,Highland,Staffin Primary School,Primary,additional_support_needs,ASN,20-30%,
2022,5128323,270,Highland,Staffin Primary School,Primary,additional_support_needs,No ASN,70-80%,
2022,5128323,270,Highland,Staffin Primary School,Primary,english_additional_language,EAL,0-10%,
2022,5128323,270,Highland,Staffin Primary School,Primary,english_additional_language,No EAL,90+%,
2022,5128323,270,Highland,Staffin Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5128323,270,Highland,Staffin Primary School,Primary,deprivation,SIMD Q1,0-10%,
2022,5128323,270,Highland,Staffin Primary School,Primary,deprivation,SIMD Q2,80-90%,
2022,5128323,270,Highland,Staffin Primary School,Primary,deprivation,SIMD Q3,10-20%,
2022,5128323,270,Highland,Staffin Primary School,Primary,deprivation,SIMD Q4,0-10%,
2022,5128323,270,Highland,Staffin Primary School,Primary,deprivation,SIMD Q5,0-10%,
2022,5128323,270,Highland,Staffin Primary School,Primary,ethnicity,Ethnicity Not Known,0-10%,
2022,5128323,270,Highland,Staffin Primary School,Primary,ethnicity,Ethnic Minority,0-10%,
2022,5128323,270,Highland,Staffin Primary School,Primary,ethnicity,White UK,90+%,
2022,5128323,270,Highland,Staffin Primary School,Primary,ethnicity,White Other,0-10%,
2022,5128323,270,Highland,Staffin Primary School,Primary,urban_rural,Urban Rural Not Known,0-10%,
2022,5128323,270,Highland,Staffin Primary School,Primary,urban_rural,Rural,90+%,
2022,5128323,270,Highland,Staffin Primary School,Primary,urban_rural,Small Town,0-10%,
2022,5128323,270,Highland,Staffin Primary School,Primary,urban_rural,Urban,0-10%,
2022,5128323,270,Highland,Staffin Primary School,Primary,gaelic,Taught in Gaelic,70-80%,
2022,5128323,270,Highland,Staffin Primary School,Primary,gaelic,Not Taught in Gaelic,20-30%,
2022,5128323,270,Highland,Staffin Primary School,Primary,free_school_meals,FSM,60-70%,
2022,5128323,270,Highland,Staffin Primary School,Primary,free_school_meals,No FSM,30-40%,
2020,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,37,
2020,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),3.2,
2020,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,11.6,
2020,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,12.3,
2019,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,29,
2019,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),3.7,
2019,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,7.8,
2019,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,9.7,
2018,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,25,
2018,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),3.7,
2018,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,6.7,
2018,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,8.3,
2017,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,23,
2017,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),2.9,
2017,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,7.9,
2017,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,11.5,
2016,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,19,
2016,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),2.5,
2016,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,7.5,
2016,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,9.5,
2015,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,14,
2015,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),2.7,
2015,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,5.2,
2015,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,7,
2014,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,15,
2014,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),1,
2014,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,15,
2014,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,7.5,
2013,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,18,
2013,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),3.1,
2013,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,5.8,
2013,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,9,
2012,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,23,
2012,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),3.1,
2012,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,7.4,
2012,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,11.5,
2011,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,21,
2011,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),3.7,
2011,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,5.6,
2011,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,7,
2010,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,31,
2010,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),4.3,
2010,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,7.2,
2010,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,10.3,
2009,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Numbers,36,
2009,5128323,270,Highland,Staffin Primary School,Primary,trend,Teacher Numbers (FTE),4.2,
2009,5128323,270,Highland,Staffin Primary School,Primary,trend,Pupil Teacher Ratio,8.6,
2009,5128323,270,Highland,Staffin Primary School,Primary,trend,Average Class,12,
