year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5100224,270,Highland,Canisbay Primary School,Primary,trend,Pupil Numbers,43,
2021,5100224,270,Highland,Canisbay Primary School,Primary,trend,Teacher Numbers (FTE),4.1,
2021,5100224,270,Highland,Canisbay Primary School,Primary,trend,Pupil Teacher Ratio,10.5,
2021,5100224,270,Highland,Canisbay Primary School,Primary,trend,Average Class,14.3,
2022,5100224,270,Highland,Canisbay Primary School,Primary,trend,Pupil Numbers,34,
2022,5100224,270,Highland,Canisbay Primary School,Primary,trend,Teacher Numbers (FTE),2.8,
2022,5100224,270,Highland,Canisbay Primary School,Primary,trend,Pupil Teacher Ratio,12.4,
2022,5100224,270,Highland,Canisbay Primary School,Primary,trend,Average Class,17,
2022,5100224,270,Highland,Canisbay Primary School,Primary,sex,Female,40-50%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,sex,Male,50-60%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,stage,P1,c,c
2022,5100224,270,Highland,Canisbay Primary School,Primary,stage,P2,c,c
2022,5100224,270,Highland,Canisbay Primary School,Primary,stage,P3,14.7%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,stage,P4,17.6%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,stage,P5,c,c
2022,5100224,270,Highland,Canisbay Primary School,Primary,stage,P6,35.3%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,stage,P7,c,c
2022,5100224,270,Highland,Canisbay Primary School,Primary,additional_support_needs,ASN,30-40%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,additional_support_needs,No ASN,60-70%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,english_additional_language,EAL,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,english_additional_language,No EAL,90+%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,deprivation,SIMD Q1,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,deprivation,SIMD Q2,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,deprivation,SIMD Q3,90+%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,deprivation,SIMD Q4,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,deprivation,SIMD Q5,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,ethnicity,Ethnicity Not Known,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,ethnicity,Ethnic Minority,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,ethnicity,White UK,90+%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,ethnicity,White Other,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,urban_rural,Urban Rural Not Known,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,urban_rural,Rural,90+%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,urban_rural,Small Town,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,urban_rural,Urban,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,gaelic,Taught in Gaelic,0-10%,
2022,5100224,270,Highland,Canisbay Primary School,Primary,gaelic,Not Taught in Gaelic,90+%,
