year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,14,
2021,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),1.4,
2021,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,10,
2021,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,14,
2022,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,10,
2022,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),1.6,
2022,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,6.4,
2022,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,10,
2022,5114829,270,Highland,Edderton Primary School,Primary,sex,Female,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,sex,Male,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,stage,P1,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,stage,P2,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,stage,P3,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,stage,P4,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,stage,P5,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,stage,P6,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,stage,P7,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,additional_support_needs,ASN,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,additional_support_needs,No ASN,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,english_additional_language,EAL,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,english_additional_language,No EAL,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,deprivation,SIMD Unknown,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,deprivation,SIMD Q1,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,deprivation,SIMD Q2,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,deprivation,SIMD Q3,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,deprivation,SIMD Q4,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,deprivation,SIMD Q5,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,ethnicity,Ethnicity Not Known,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,ethnicity,Ethnic Minority,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,ethnicity,White UK,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,ethnicity,White Other,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,urban_rural,Urban Rural Not Known,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,urban_rural,Rural,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,urban_rural,Small Town,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,urban_rural,Urban,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,gaelic,Taught in Gaelic,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,gaelic,Not Taught in Gaelic,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,free_school_meals,FSM,c,c
2022,5114829,270,Highland,Edderton Primary School,Primary,free_school_meals,No FSM,c,c
2020,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,15,
2020,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),1.6,
2020,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,9.4,
2020,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,15,
2019,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,19,
2019,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),2.5,
2019,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,7.6,
2019,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,9.5,
2018,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,22,
2018,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),2.5,
2018,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,8.8,
2018,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,11,
2017,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,20,
2017,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),2.6,
2017,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,7.7,
2017,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,10,
2016,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,18,
2016,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),1.6,
2016,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,11.3,
2016,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,9,
2015,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,22,
2015,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),2.4,
2015,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,9.2,
2015,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,11,
2014,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,18,
2014,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),2.4,
2014,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,7.5,
2014,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,9,
2013,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,19,
2013,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),2.6,
2013,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,7.3,
2013,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,9.5,
2012,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,23,
2012,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),3.1,
2012,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,7.4,
2012,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,11.5,
2011,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,18,
2011,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),2.2,
2011,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,8.3,
2011,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,9,
2010,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,17,
2010,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),2.3,
2010,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,7.5,
2010,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,8.5,
2009,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Numbers,18,
2009,5114829,270,Highland,Edderton Primary School,Primary,trend,Teacher Numbers (FTE),3.8,
2009,5114829,270,Highland,Edderton Primary School,Primary,trend,Pupil Teacher Ratio,4.7,
2009,5114829,270,Highland,Edderton Primary School,Primary,trend,Average Class,9,
