year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2022,5109922,270,Highland,Lairg Primary School,Primary,gaelic,Taught in Gaelic,0-10%,
2022,5109922,270,Highland,Lairg Primary School,Primary,gaelic,Not Taught in Gaelic,90+%,
2022,5109922,270,Highland,Lairg Primary School,Primary,free_school_meals,FSM,70-80%,
2022,5109922,270,Highland,Lairg Primary School,Primary,free_school_meals,No FSM,20-30%,
2020,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Numbers,50,
2020,5109922,270,Highland,Lairg Primary School,Primary,trend,Teacher Numbers (FTE),4.1,
2020,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Teacher Ratio,12.2,
2020,5109922,270,Highland,Lairg Primary School,Primary,trend,Average Class,16.7,
2019,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Numbers,49,
2019,5109922,270,Highland,Lairg Primary School,Primary,trend,Teacher Numbers (FTE),3.8,
2019,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Teacher Ratio,12.8,
2019,5109922,270,Highland,Lairg Primary School,Primary,trend,Average Class,16.3,
2018,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Numbers,51,
2018,5109922,270,Highland,Lairg Primary School,Primary,trend,Teacher Numbers (FTE),4,
2018,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Teacher Ratio,12.9,
2018,5109922,270,Highland,Lairg Primary School,Primary,trend,Average Class,17,
2017,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Numbers,53,
2017,5109922,270,Highland,Lairg Primary School,Primary,trend,Teacher Numbers (FTE),3.9,
2017,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Teacher Ratio,13.6,
2017,5109922,270,Highland,Lairg Primary School,Primary,trend,Average Class,17.7,
2016,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Numbers,47,
2016,5109922,270,Highland,Lairg Primary School,Primary,trend,Teacher Numbers (FTE),4,
2016,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Teacher Ratio,11.8,
2016,5109922,270,Highland,Lairg Primary School,Primary,trend,Average Class,15.7,
2015,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Numbers,40,
2015,5109922,270,Highland,Lairg Primary School,Primary,trend,Teacher Numbers (FTE),3.6,
2015,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Teacher Ratio,11.1,
2015,5109922,270,Highland,Lairg Primary School,Primary,trend,Average Class,13.3,
2014,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Numbers,40,
2014,5109922,270,Highland,Lairg Primary School,Primary,trend,Teacher Numbers (FTE),2,
2014,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Teacher Ratio,20,
2014,5109922,270,Highland,Lairg Primary School,Primary,trend,Average Class,20,
2013,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Numbers,34,
2013,5109922,270,Highland,Lairg Primary School,Primary,trend,Teacher Numbers (FTE),2.5,
2013,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Teacher Ratio,13.6,
2013,5109922,270,Highland,Lairg Primary School,Primary,trend,Average Class,17,
2012,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Numbers,32,
2012,5109922,270,Highland,Lairg Primary School,Primary,trend,Teacher Numbers (FTE),1.9,
2012,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Teacher Ratio,16.8,
2012,5109922,270,Highland,Lairg Primary School,Primary,trend,Average Class,16,
2011,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Numbers,32,
2011,5109922,270,Highland,Lairg Primary School,Primary,trend,Teacher Numbers (FTE),2.6,
2011,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Teacher Ratio,12.1,
2011,5109922,270,Highland,Lairg Primary School,Primary,trend,Average Class,16,
2010,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Numbers,35,
2010,5109922,270,Highland,Lairg Primary School,Primary,trend,Teacher Numbers (FTE),3,
2010,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Teacher Ratio,11.7,
2010,5109922,270,Highland,Lairg Primary School,Primary,trend,Average Class,17.5,
2009,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Numbers,48,
2009,5109922,270,Highland,Lairg Primary School,Primary,trend,Teacher Numbers (FTE),4.1,
2009,5109922,270,Highland,Lairg Primary School,Primary,trend,Pupil Teacher Ratio,11.7,
2009,5109922,270,Highland,Lairg Primary School,Primary,trend,Average Class,16,
