year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,200,
2021,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),10.5,
2021,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,19,
2021,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,25,
2022,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,199,
2022,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),11.9,
2022,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,16.7,
2022,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,22.1,
2022,5143322,270,Highland,Muirtown Primary School,Primary,sex,Female,50-60%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,sex,Male,40-50%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,stage,P1,14.6%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,stage,P2,13.6%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,stage,P3,10.1%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,stage,P4,11.1%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,stage,P5,16.6%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,stage,P6,17.1%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,stage,P7,17.1%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,additional_support_needs,ASN,60-70%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,additional_support_needs,No ASN,30-40%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,english_additional_language,EAL,0-10%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,english_additional_language,No EAL,90+%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,deprivation,SIMD Q1,10-20%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,deprivation,SIMD Q2,0-10%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,deprivation,SIMD Q3,10-20%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,deprivation,SIMD Q4,40-50%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,deprivation,SIMD Q5,10-20%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,ethnicity,Ethnicity Not Known,0-10%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,ethnicity,Ethnic Minority,0-10%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,ethnicity,White UK,80-90%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,ethnicity,White Other,0-10%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,urban_rural,Urban Rural Not Known,0-10%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,urban_rural,Rural,10-20%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,urban_rural,Small Town,0-10%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,urban_rural,Urban,80-90%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,gaelic,Taught in Gaelic,0-10%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,gaelic,Not Taught in Gaelic,90+%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,free_school_meals,FSM,60-70%,
2022,5143322,270,Highland,Muirtown Primary School,Primary,free_school_meals,No FSM,30-40%,
2020,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,205,
2020,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),11.8,
2020,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,17.4,
2020,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,25.6,
2019,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,216,
2019,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),10.4,
2019,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,20.8,
2019,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,27,
2018,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,224,
2018,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),11.6,
2018,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,19.3,
2018,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,24.9,
2017,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,220,
2017,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),11.2,
2017,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,19.6,
2017,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,24.4,
2016,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,217,
2016,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),11.8,
2016,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,18.4,
2016,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,24.1,
2015,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,211,
2015,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),10.7,
2015,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,19.7,
2015,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,26.4,
2014,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,205,
2014,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),10.2,
2014,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,20.1,
2014,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,25.6,
2013,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,199,
2013,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),11.3,
2013,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,17.6,
2013,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,22.1,
2012,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,209,
2012,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),10.2,
2012,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,20.5,
2012,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,26.1,
2011,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,191,
2011,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),10.5,
2011,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,18.2,
2011,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,23.9,
2010,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,199,
2010,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),10.6,
2010,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,18.8,
2010,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,24.9,
2009,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Numbers,196,
2009,5143322,270,Highland,Muirtown Primary School,Primary,trend,Teacher Numbers (FTE),11,
2009,5143322,270,Highland,Muirtown Primary School,Primary,trend,Pupil Teacher Ratio,17.9,
2009,5143322,270,Highland,Muirtown Primary School,Primary,trend,Average Class,24.5,
