year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,23,
2021,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),4.1,
2021,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,5.6,
2021,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,7.7,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,22,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),3.3,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,6.7,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,7.3,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,sex,Female,50-60%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,sex,Male,40-50%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,stage,P1,c,c
2022,5126827,270,Highland,Kilmuir Primary School,Primary,stage,P2,c,c
2022,5126827,270,Highland,Kilmuir Primary School,Primary,stage,P3,31.8%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,stage,P4,c,c
2022,5126827,270,Highland,Kilmuir Primary School,Primary,stage,P5,c,c
2022,5126827,270,Highland,Kilmuir Primary School,Primary,stage,P6,c,c
2022,5126827,270,Highland,Kilmuir Primary School,Primary,stage,P7,c,c
2022,5126827,270,Highland,Kilmuir Primary School,Primary,additional_support_needs,ASN,20-30%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,additional_support_needs,No ASN,70-80%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,english_additional_language,EAL,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,english_additional_language,No EAL,90+%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,deprivation,SIMD Q1,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,deprivation,SIMD Q2,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,deprivation,SIMD Q3,90+%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,deprivation,SIMD Q4,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,deprivation,SIMD Q5,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,ethnicity,Ethnicity Not Known,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,ethnicity,Ethnic Minority,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,ethnicity,White UK,90+%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,ethnicity,White Other,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,urban_rural,Urban Rural Not Known,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,urban_rural,Rural,90+%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,urban_rural,Small Town,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,urban_rural,Urban,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,gaelic,Taught in Gaelic,90+%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,gaelic,Not Taught in Gaelic,0-10%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,free_school_meals,FSM,80-90%,
2022,5126827,270,Highland,Kilmuir Primary School,Primary,free_school_meals,No FSM,10-20%,
2020,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,26,
2020,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),4.2,
2020,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,6.2,
2020,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,8.7,
2019,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,33,
2019,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),3.7,
2019,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,8.9,
2019,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,11,
2018,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,39,
2018,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),3.5,
2018,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,11,
2018,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,13,
2017,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,39,
2017,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),4.3,
2017,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,9.1,
2017,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,13,
2016,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,38,
2016,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),3.8,
2016,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,10,
2016,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,12.7,
2015,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,41,
2015,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),4.2,
2015,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,9.7,
2015,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,10.3,
2014,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,41,
2014,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),4.3,
2014,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,9.5,
2014,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,10,
2013,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,39,
2013,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),3.5,
2013,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,11.1,
2013,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,13,
2012,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,29,
2012,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),3.8,
2012,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,7.6,
2012,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,9.7,
2011,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,24,
2011,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),3.7,
2011,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,6.6,
2011,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,8,
2010,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,25,
2010,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),4.4,
2010,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,5.7,
2010,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,8.3,
2009,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Numbers,20,
2009,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Teacher Numbers (FTE),4.6,
2009,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Pupil Teacher Ratio,4.4,
2009,5126827,270,Highland,Kilmuir Primary School,Primary,trend,Average Class,6.7,
