year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5101123,270,Highland,Reay Primary School,Primary,trend,Pupil Numbers,41,
2021,5101123,270,Highland,Reay Primary School,Primary,trend,Teacher Numbers (FTE),2.9,
2021,5101123,270,Highland,Reay Primary School,Primary,trend,Pupil Teacher Ratio,14.1,
2021,5101123,270,Highland,Reay Primary School,Primary,trend,Average Class,20.5,
2022,5101123,270,Highland,Reay Primary School,Primary,trend,Pupil Numbers,41,
2022,5101123,270,Highland,Reay Primary School,Primary,trend,Teacher Numbers (FTE),2.7,
2022,5101123,270,Highland,Reay Primary School,Primary,trend,Pupil Teacher Ratio,15,
2022,5101123,270,Highland,Reay Primary School,Primary,trend,Average Class,20.5,
2022,5101123,270,Highland,Reay Primary School,Primary,sex,Female,50-60%,
2022,5101123,270,Highland,Reay Primary School,Primary,sex,Male,40-50%,
2022,5101123,270,Highland,Reay Primary School,Primary,stage,P1,c,c
2022,5101123,270,Highland,Reay Primary School,Primary,stage,P2,14.6%,
2022,5101123,270,Highland,Reay Primary School,Primary,stage,P3,19.5%,
2022,5101123,270,Highland,Reay Primary School,Primary,stage,P4,12.2%,
2022,5101123,270,Highland,Reay Primary School,Primary,stage,P5,12.2%,
2022,5101123,270,Highland,Reay Primary School,Primary,stage,P6,12.2%,
2022,5101123,270,Highland,Reay Primary School,Primary,stage,P7,19.5%,
2022,5101123,270,Highland,Reay Primary School,Primary,additional_support_needs,ASN,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,additional_support_needs,No ASN,90+%,
2022,5101123,270,Highland,Reay Primary School,Primary,english_additional_language,EAL,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,english_additional_language,No EAL,90+%,
2022,5101123,270,Highland,Reay Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,deprivation,SIMD Q1,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,deprivation,SIMD Q2,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,deprivation,SIMD Q3,80-90%,
2022,5101123,270,Highland,Reay Primary School,Primary,deprivation,SIMD Q4,10-20%,
2022,5101123,270,Highland,Reay Primary School,Primary,deprivation,SIMD Q5,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,ethnicity,Ethnicity Not Known,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,ethnicity,Ethnic Minority,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,ethnicity,White UK,90+%,
2022,5101123,270,Highland,Reay Primary School,Primary,ethnicity,White Other,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,urban_rural,Urban Rural Not Known,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,urban_rural,Rural,90+%,
2022,5101123,270,Highland,Reay Primary School,Primary,urban_rural,Small Town,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,urban_rural,Urban,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,gaelic,Taught in Gaelic,0-10%,
2022,5101123,270,Highland,Reay Primary School,Primary,gaelic,Not Taught in Gaelic,90+%,
2022,5101123,270,Highland,Reay Primary School,Primary,free_school_meals,FSM,70-80%,
2022,5101123,270,Highland,Reay Primary School,Primary,free_school_meals,No FSM,20-30%,
2020,5101123,270,Highland,Reay Primary School,Primary,trend,Pupil Numbers,40,
2020,5101123,270,Highland,Reay Primary School,Primary,trend,Teacher Numbers (FTE),2.7,
2020,5101123,270,Highland,Reay Primary School,Primary,trend,Pupil Teacher Ratio,14.8,
2020,5101123,270,Highland,Reay Primary School,Primary,trend,Average Class,20,
2019,5101123,270,Highland,Reay Primary School,Primary,trend,Pupil Numbers,37,
2019,5101123,270,Highland,Reay Primary School,Primary,trend,Teacher Numbers (FTE),2.7,
2019,5101123,270,Highland,Reay Primary School,Primary,trend,Pupil Teacher Ratio,13.8,
2019,5101123,270,Highland,Reay Primary School,Primary,trend,Average Class,18.5,
2018,5101123,270,Highland,Reay Primary School,Primary,trend,Pupil Numbers,36,
2018,5101123,270,Highland,Reay Primary School,Primary,trend,Teacher Numbers (FTE),2.4,
2018,5101123,270,Highland,Reay Primary School,Primary,trend,Pupil Teacher Ratio,15.1,
2018,5101123,270,Highland,Reay Primary School,Primary,trend,Average Class,18,
2017,5101123,270,Highland,Reay Primary School,Primary,trend,Pupil Numbers,37,
2017,5101123,270,Highland,Reay Primary School,Primary,trend,Teacher Numbers (FTE),2.6,
2017,5101123,270,Highland,Reay Primary School,Primary,trend,Pupil Teacher Ratio,14.2,
2017,5101123,270,Highland,Reay Primary School,Primary,trend,Average Class,18.5,
