year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Numbers,96,
2021,5100623,270,Highland,Halkirk Primary School,Primary,trend,Teacher Numbers (FTE),7.1,
2021,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Teacher Ratio,13.5,
2021,5100623,270,Highland,Halkirk Primary School,Primary,trend,Average Class,19.2,
2022,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Numbers,91,
2022,5100623,270,Highland,Halkirk Primary School,Primary,trend,Teacher Numbers (FTE),5.1,
2022,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Teacher Ratio,17.8,
2022,5100623,270,Highland,Halkirk Primary School,Primary,trend,Average Class,22.8,
2022,5100623,270,Highland,Halkirk Primary School,Primary,sex,Female,40-50%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,sex,Male,50-60%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,stage,P1,11%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,stage,P2,16.5%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,stage,P3,19.8%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,stage,P4,c,c
2022,5100623,270,Highland,Halkirk Primary School,Primary,stage,P5,15.4%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,stage,P6,9.9%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,stage,P7,24.2%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,additional_support_needs,ASN,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,additional_support_needs,No ASN,90+%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,english_additional_language,EAL,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,english_additional_language,No EAL,90+%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,deprivation,SIMD Q1,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,deprivation,SIMD Q2,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,deprivation,SIMD Q3,40-50%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,deprivation,SIMD Q4,50-60%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,deprivation,SIMD Q5,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,ethnicity,Ethnicity Not Known,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,ethnicity,Ethnic Minority,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,ethnicity,White UK,90+%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,ethnicity,White Other,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,urban_rural,Urban Rural Not Known,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,urban_rural,Rural,90+%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,urban_rural,Small Town,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,urban_rural,Urban,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,gaelic,Taught in Gaelic,0-10%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,gaelic,Not Taught in Gaelic,90+%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,free_school_meals,FSM,60-70%,
2022,5100623,270,Highland,Halkirk Primary School,Primary,free_school_meals,No FSM,30-40%,
2020,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Numbers,108,
2020,5100623,270,Highland,Halkirk Primary School,Primary,trend,Teacher Numbers (FTE),6.1,
2020,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Teacher Ratio,17.7,
2020,5100623,270,Highland,Halkirk Primary School,Primary,trend,Average Class,21.6,
2019,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Numbers,113,
2019,5100623,270,Highland,Halkirk Primary School,Primary,trend,Teacher Numbers (FTE),6.2,
2019,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Teacher Ratio,18.3,
2019,5100623,270,Highland,Halkirk Primary School,Primary,trend,Average Class,22.6,
2018,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Numbers,121,
2018,5100623,270,Highland,Halkirk Primary School,Primary,trend,Teacher Numbers (FTE),8.6,
2018,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Teacher Ratio,14.1,
2018,5100623,270,Highland,Halkirk Primary School,Primary,trend,Average Class,20.2,
2017,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Numbers,135,
2017,5100623,270,Highland,Halkirk Primary School,Primary,trend,Teacher Numbers (FTE),7.3,
2017,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Teacher Ratio,18.5,
2017,5100623,270,Highland,Halkirk Primary School,Primary,trend,Average Class,22.5,
2016,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Numbers,134,
2016,5100623,270,Highland,Halkirk Primary School,Primary,trend,Teacher Numbers (FTE),7.4,
2016,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Teacher Ratio,18.1,
2016,5100623,270,Highland,Halkirk Primary School,Primary,trend,Average Class,22.3,
2015,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Numbers,135,
2015,5100623,270,Highland,Halkirk Primary School,Primary,trend,Teacher Numbers (FTE),7.4,
2015,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Teacher Ratio,18.2,
2015,5100623,270,Highland,Halkirk Primary School,Primary,trend,Average Class,22.5,
2014,5100623,270,Highland,Halkirk Primary School,Primary,trend,Pupil Numbers,131,
