year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2021,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Pupil Numbers,34,
2021,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Teacher Numbers (FTE),2.7,
2021,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Pupil Teacher Ratio,12.5,
2021,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Average Class,17,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Pupil Numbers,32,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Teacher Numbers (FTE),3.5,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Pupil Teacher Ratio,9.1,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Average Class,16,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,sex,Female,50-60%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,sex,Male,50-60%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,stage,P1,c,c
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,stage,P2,18.8%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,stage,P3,c,c
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,stage,P4,c,c
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,stage,P5,c,c
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,stage,P6,28.1%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,stage,P7,c,c
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,additional_support_needs,ASN,50-60%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,additional_support_needs,No ASN,40-50%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,english_additional_language,EAL,0-10%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,english_additional_language,No EAL,90+%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,deprivation,SIMD Unknown,0-10%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,deprivation,SIMD Q1,0-10%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,deprivation,SIMD Q2,0-10%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,deprivation,SIMD Q3,90+%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,deprivation,SIMD Q4,0-10%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,deprivation,SIMD Q5,0-10%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,ethnicity,Ethnicity Not Known,10-20%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,ethnicity,Ethnic Minority,0-10%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,ethnicity,White UK,70-80%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,ethnicity,White Other,0-10%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,urban_rural,Urban Rural Not Known,0-10%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,urban_rural,Rural,90+%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,urban_rural,Small Town,0-10%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,urban_rural,Urban,0-10%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,gaelic,Taught in Gaelic,0-10%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,gaelic,Not Taught in Gaelic,90+%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,free_school_meals,FSM,50-60%,
2022,5113725,270,Highland,Bualnaluib Primary School,Primary,free_school_meals,No FSM,40-50%,
2020,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Pupil Numbers,29,
2020,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Teacher Numbers (FTE),2.6,
2020,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Pupil Teacher Ratio,11.2,
2020,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Average Class,14.5,
2019,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Pupil Numbers,25,
2019,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Teacher Numbers (FTE),2.6,
2019,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Pupil Teacher Ratio,9.6,
2019,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Average Class,12.5,
2018,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Pupil Numbers,21,
2018,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Teacher Numbers (FTE),2.6,
2018,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Pupil Teacher Ratio,8.1,
2018,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Average Class,10.5,
2017,5113725,270,Highland,Bualnaluib Primary School,Primary,trend,Pupil Numbers,21,
